,label1,label2,label3,label4,label5,label6,label7,label8,label9,label10,label11,label12,label13,label14,label15,label16,label17,label18,label19,label20,label21,label22,label23,label24,label25,label26,label27,label28,label29,label30,label31,label32,label33,label34,label35,label36,label37,label38,label39,label40,label41,label42,label43,label44,label45,label46,label47,label48,label49,label50,label51,label52,label53,label54,label55,label56,label57,label58,label59,label60,label61,label62,label63,label64,label65,label66,label67,label68,label69,label70,label71,label72,label73,label74,label75,label76,label77,label78,label79,label80,label81,label82,label83,label84,label85,label86,label87,label88,label89,label90,label91,label92,label93,label94,label95,label96,label97,label98,label99,label100
tispc26,0.014218009478672985,0.02132701421800948,0.011848341232227487,0.014218009478672985,0.02132701421800948,0.011848341232227487,0.004739336492890996,0.018957345971563982,0.011848341232227487,0.016587677725118485,0.0071090047393364926,0.014218009478672985,0.014218009478672985,0.014218009478672985,0.014218009478672985,0.018957345971563982,0.004739336492890996,0.009478672985781991,0.011848341232227487,0.0,0.004739336492890996,0.0,0.004739336492890996,0.02132701421800948,0.009478672985781991,0.002369668246445498,0.016587677725118485,0.014218009478672985,0.014218009478672985,0.014218009478672985,0.014218009478672985,0.002369668246445498,0.0071090047393364926,0.009478672985781991,0.02132701421800948,0.02132701421800948,0.004739336492890996,0.0,0.02132701421800948,0.002369668246445498,0.004739336492890996,0.0071090047393364926,0.016587677725118485,0.016587677725118485,0.004739336492890996,0.011848341232227487,0.004739336492890996,0.016587677725118485,0.011848341232227487,0.014218009478672985,0.0,0.002369668246445498,0.011848341232227487,0.002369668246445498,0.004739336492890996,0.009478672985781991,0.0071090047393364926,0.002369668246445498,0.0071090047393364926,0.0,0.011848341232227487,0.016587677725118485,0.014218009478672985,0.004739336492890996,0.0071090047393364926,0.002369668246445498,0.009478672985781991,0.011848341232227487,0.009478672985781991,0.011848341232227487,0.0,0.009478672985781991,0.009478672985781991,0.004739336492890996,0.0071090047393364926,0.014218009478672985,0.002369668246445498,0.02132701421800948,0.002369668246445498,0.004739336492890996,0.0,0.0,0.0071090047393364926,0.02132701421800948,0.018957345971563982,0.009478672985781991,0.009478672985781991,0.011848341232227487,0.016587677725118485,0.011848341232227487,0.002369668246445498,0.014218009478672985,0.016587677725118485,0.0,0.009478672985781991,0.014218009478672985,0.004739336492890996,0.02132701421800948,0.014218009478672985,0.002369668246445498
tispc27,0.012285012285012284,0.0,0.002457002457002457,0.022113022113022112,0.009828009828009828,0.014742014742014743,0.022113022113022112,0.004914004914004914,0.019656019656019656,0.0,0.002457002457002457,0.004914004914004914,0.009828009828009828,0.012285012285012284,0.012285012285012284,0.0,0.002457002457002457,0.004914004914004914,0.014742014742014743,0.0171990171990172,0.007371007371007371,0.014742014742014743,0.009828009828009828,0.019656019656019656,0.002457002457002457,0.022113022113022112,0.009828009828009828,0.009828009828009828,0.0,0.009828009828009828,0.0,0.009828009828009828,0.022113022113022112,0.0,0.022113022113022112,0.009828009828009828,0.019656019656019656,0.004914004914004914,0.012285012285012284,0.002457002457002457,0.004914004914004914,0.012285012285012284,0.0171990171990172,0.002457002457002457,0.012285012285012284,0.004914004914004914,0.014742014742014743,0.022113022113022112,0.014742014742014743,0.009828009828009828,0.012285012285012284,0.0,0.019656019656019656,0.007371007371007371,0.019656019656019656,0.004914004914004914,0.007371007371007371,0.004914004914004914,0.022113022113022112,0.012285012285012284,0.007371007371007371,0.009828009828009828,0.0171990171990172,0.004914004914004914,0.0,0.002457002457002457,0.002457002457002457,0.019656019656019656,0.007371007371007371,0.007371007371007371,0.014742014742014743,0.009828009828009828,0.012285012285012284,0.007371007371007371,0.009828009828009828,0.007371007371007371,0.007371007371007371,0.022113022113022112,0.014742014742014743,0.014742014742014743,0.007371007371007371,0.012285012285012284,0.0,0.0,0.002457002457002457,0.004914004914004914,0.004914004914004914,0.009828009828009828,0.019656019656019656,0.009828009828009828,0.004914004914004914,0.009828009828009828,0.0,0.002457002457002457,0.0171990171990172,0.019656019656019656,0.009828009828009828,0.022113022113022112,0.004914004914004914,0.014742014742014743
tispc28,0.021176470588235293,0.018823529411764704,0.0,0.01411764705882353,0.007058823529411765,0.009411764705882352,0.011764705882352941,0.007058823529411765,0.007058823529411765,0.007058823529411765,0.007058823529411765,0.01647058823529412,0.021176470588235293,0.011764705882352941,0.009411764705882352,0.018823529411764704,0.018823529411764704,0.002352941176470588,0.002352941176470588,0.01647058823529412,0.011764705882352941,0.021176470588235293,0.002352941176470588,0.002352941176470588,0.004705882352941176,0.0,0.01647058823529412,0.007058823529411765,0.002352941176470588,0.007058823529411765,0.0,0.004705882352941176,0.004705882352941176,0.011764705882352941,0.007058823529411765,0.021176470588235293,0.011764705882352941,0.0,0.01647058823529412,0.007058823529411765,0.01647058823529412,0.004705882352941176,0.002352941176470588,0.021176470588235293,0.009411764705882352,0.004705882352941176,0.004705882352941176,0.004705882352941176,0.011764705882352941,0.01647058823529412,0.01411764705882353,0.004705882352941176,0.009411764705882352,0.0,0.01411764705882353,0.009411764705882352,0.021176470588235293,0.004705882352941176,0.01647058823529412,0.009411764705882352,0.007058823529411765,0.01411764705882353,0.0,0.01647058823529412,0.002352941176470588,0.01647058823529412,0.0,0.009411764705882352,0.018823529411764704,0.002352941176470588,0.004705882352941176,0.002352941176470588,0.021176470588235293,0.007058823529411765,0.007058823529411765,0.018823529411764704,0.0,0.0,0.01411764705882353,0.002352941176470588,0.004705882352941176,0.021176470588235293,0.011764705882352941,0.01647058823529412,0.0,0.021176470588235293,0.021176470588235293,0.0,0.021176470588235293,0.007058823529411765,0.002352941176470588,0.002352941176470588,0.018823529411764704,0.018823529411764704,0.018823529411764704,0.018823529411764704,0.007058823529411765,0.007058823529411765,0.01647058823529412,0.011764705882352941
tispc29,0.019801980198019802,0.0024752475247524753,0.022277227722772276,0.017326732673267328,0.017326732673267328,0.022277227722772276,0.022277227722772276,0.0024752475247524753,0.012376237623762377,0.0049504950495049506,0.007425742574257425,0.019801980198019802,0.007425742574257425,0.0,0.0,0.0024752475247524753,0.022277227722772276,0.019801980198019802,0.0,0.0,0.009900990099009901,0.01485148514851485,0.0049504950495049506,0.019801980198019802,0.012376237623762377,0.0024752475247524753,0.007425742574257425,0.012376237623762377,0.01485148514851485,0.022277227722772276,0.01485148514851485,0.009900990099009901,0.0024752475247524753,0.009900990099009901,0.0049504950495049506,0.0049504950495049506,0.007425742574257425,0.012376237623762377,0.01485148514851485,0.017326732673267328,0.0024752475247524753,0.009900990099009901,0.019801980198019802,0.022277227722772276,0.0024752475247524753,0.0,0.017326732673267328,0.0049504950495049506,0.0,0.0049504950495049506,0.0024752475247524753,0.0049504950495049506,0.0049504950495049506,0.007425742574257425,0.01485148514851485,0.0024752475247524753,0.0,0.019801980198019802,0.01485148514851485,0.012376237623762377,0.0,0.012376237623762377,0.0,0.0,0.012376237623762377,0.012376237623762377,0.0049504950495049506,0.0,0.007425742574257425,0.007425742574257425,0.017326732673267328,0.007425742574257425,0.017326732673267328,0.009900990099009901,0.009900990099009901,0.0,0.01485148514851485,0.019801980198019802,0.017326732673267328,0.009900990099009901,0.012376237623762377,0.0024752475247524753,0.0049504950495049506,0.0024752475247524753,0.009900990099009901,0.0,0.009900990099009901,0.0049504950495049506,0.0,0.01485148514851485,0.022277227722772276,0.022277227722772276,0.022277227722772276,0.01485148514851485,0.0049504950495049506,0.0049504950495049506,0.012376237623762377,0.012376237623762377,0.019801980198019802,0.009900990099009901
tispc30,0.002531645569620253,0.007594936708860759,0.012658227848101266,0.015189873417721518,0.0,0.020253164556962026,0.020253164556962026,0.02278481012658228,0.005063291139240506,0.005063291139240506,0.002531645569620253,0.012658227848101266,0.005063291139240506,0.005063291139240506,0.017721518987341773,0.002531645569620253,0.007594936708860759,0.005063291139240506,0.007594936708860759,0.005063291139240506,0.012658227848101266,0.005063291139240506,0.02278481012658228,0.012658227848101266,0.0,0.002531645569620253,0.007594936708860759,0.005063291139240506,0.005063291139240506,0.0,0.02278481012658228,0.002531645569620253,0.010126582278481013,0.020253164556962026,0.002531645569620253,0.017721518987341773,0.0,0.02278481012658228,0.0,0.0,0.010126582278481013,0.010126582278481013,0.002531645569620253,0.02278481012658228,0.0,0.02278481012658228,0.010126582278481013,0.002531645569620253,0.017721518987341773,0.017721518987341773,0.017721518987341773,0.005063291139240506,0.015189873417721518,0.012658227848101266,0.012658227848101266,0.005063291139240506,0.005063291139240506,0.02278481012658228,0.002531645569620253,0.02278481012658228,0.005063291139240506,0.007594936708860759,0.005063291139240506,0.02278481012658228,0.002531645569620253,0.012658227848101266,0.0,0.007594936708860759,0.015189873417721518,0.005063291139240506,0.010126582278481013,0.005063291139240506,0.017721518987341773,0.020253164556962026,0.020253164556962026,0.005063291139240506,0.017721518987341773,0.005063291139240506,0.010126582278481013,0.020253164556962026,0.0,0.017721518987341773,0.010126582278481013,0.0,0.0,0.002531645569620253,0.0,0.007594936708860759,0.02278481012658228,0.015189873417721518,0.017721518987341773,0.02278481012658228,0.015189873417721518,0.007594936708860759,0.0,0.010126582278481013,0.020253164556962026,0.005063291139240506,0.0,0.017721518987341773
tispc31,0.004158004158004158,0.012474012474012475,0.010395010395010396,0.006237006237006237,0.006237006237006237,0.010395010395010396,0.010395010395010396,0.012474012474012475,0.008316008316008316,0.004158004158004158,0.008316008316008316,0.016632016632016633,0.018711018711018712,0.0,0.002079002079002079,0.008316008316008316,0.012474012474012475,0.010395010395010396,0.016632016632016633,0.002079002079002079,0.014553014553014554,0.0,0.018711018711018712,0.012474012474012475,0.006237006237006237,0.0,0.012474012474012475,0.0,0.010395010395010396,0.014553014553014554,0.018711018711018712,0.006237006237006237,0.008316008316008316,0.002079002079002079,0.010395010395010396,0.014553014553014554,0.014553014553014554,0.0,0.006237006237006237,0.018711018711018712,0.010395010395010396,0.016632016632016633,0.006237006237006237,0.018711018711018712,0.0,0.012474012474012475,0.002079002079002079,0.010395010395010396,0.006237006237006237,0.018711018711018712,0.016632016632016633,0.008316008316008316,0.016632016632016633,0.012474012474012475,0.018711018711018712,0.006237006237006237,0.008316008316008316,0.010395010395010396,0.012474012474012475,0.018711018711018712,0.018711018711018712,0.002079002079002079,0.014553014553014554,0.016632016632016633,0.0,0.018711018711018712,0.016632016632016633,0.010395010395010396,0.002079002079002079,0.0,0.014553014553014554,0.018711018711018712,0.004158004158004158,0.018711018711018712,0.002079002079002079,0.016632016632016633,0.010395010395010396,0.0,0.008316008316008316,0.002079002079002079,0.012474012474012475,0.010395010395010396,0.004158004158004158,0.002079002079002079,0.010395010395010396,0.002079002079002079,0.014553014553014554,0.016632016632016633,0.008316008316008316,0.010395010395010396,0.014553014553014554,0.016632016632016633,0.008316008316008316,0.016632016632016633,0.0,0.010395010395010396,0.002079002079002079,0.016632016632016633,0.016632016632016633,0.010395010395010396
tispc32,0.021634615384615384,0.004807692307692308,0.009615384615384616,0.0,0.019230769230769232,0.0,0.021634615384615384,0.021634615384615384,0.007211538461538462,0.007211538461538462,0.01201923076923077,0.016826923076923076,0.014423076923076924,0.01201923076923077,0.0,0.0,0.019230769230769232,0.0,0.009615384615384616,0.009615384615384616,0.01201923076923077,0.019230769230769232,0.002403846153846154,0.009615384615384616,0.002403846153846154,0.002403846153846154,0.019230769230769232,0.021634615384615384,0.009615384615384616,0.0,0.014423076923076924,0.019230769230769232,0.007211538461538462,0.021634615384615384,0.019230769230769232,0.0,0.002403846153846154,0.01201923076923077,0.0,0.014423076923076924,0.019230769230769232,0.007211538461538462,0.019230769230769232,0.021634615384615384,0.01201923076923077,0.004807692307692308,0.004807692307692308,0.021634615384615384,0.016826923076923076,0.002403846153846154,0.01201923076923077,0.004807692307692308,0.007211538461538462,0.004807692307692308,0.014423076923076924,0.01201923076923077,0.002403846153846154,0.0,0.007211538461538462,0.021634615384615384,0.021634615384615384,0.002403846153846154,0.0,0.014423076923076924,0.0,0.002403846153846154,0.004807692307692308,0.004807692307692308,0.014423076923076924,0.016826923076923076,0.002403846153846154,0.004807692307692308,0.019230769230769232,0.0,0.004807692307692308,0.021634615384615384,0.007211538461538462,0.009615384615384616,0.009615384615384616,0.007211538461538462,0.009615384615384616,0.016826923076923076,0.01201923076923077,0.0,0.014423076923076924,0.004807692307692308,0.007211538461538462,0.002403846153846154,0.007211538461538462,0.019230769230769232,0.009615384615384616,0.014423076923076924,0.01201923076923077,0.002403846153846154,0.019230769230769232,0.014423076923076924,0.004807692307692308,0.014423076923076924,0.002403846153846154,0.01201923076923077
tispc33,0.018867924528301886,0.0041928721174004195,0.012578616352201259,0.016771488469601678,0.010482180293501049,0.008385744234800839,0.006289308176100629,0.018867924528301886,0.014675052410901468,0.008385744234800839,0.0020964360587002098,0.018867924528301886,0.014675052410901468,0.014675052410901468,0.006289308176100629,0.008385744234800839,0.0,0.016771488469601678,0.012578616352201259,0.0,0.018867924528301886,0.008385744234800839,0.008385744234800839,0.008385744234800839,0.0,0.0,0.008385744234800839,0.016771488469601678,0.008385744234800839,0.008385744234800839,0.012578616352201259,0.0041928721174004195,0.014675052410901468,0.0,0.008385744234800839,0.0041928721174004195,0.018867924528301886,0.006289308176100629,0.018867924528301886,0.008385744234800839,0.0020964360587002098,0.014675052410901468,0.018867924528301886,0.014675052410901468,0.0041928721174004195,0.016771488469601678,0.012578616352201259,0.016771488469601678,0.012578616352201259,0.008385744234800839,0.006289308176100629,0.018867924528301886,0.006289308176100629,0.0,0.018867924528301886,0.010482180293501049,0.018867924528301886,0.014675052410901468,0.010482180293501049,0.010482180293501049,0.010482180293501049,0.008385744234800839,0.0020964360587002098,0.018867924528301886,0.0041928721174004195,0.018867924528301886,0.012578616352201259,0.0041928721174004195,0.008385744234800839,0.0020964360587002098,0.008385744234800839,0.0,0.0020964360587002098,0.008385744234800839,0.018867924528301886,0.0020964360587002098,0.0020964360587002098,0.014675052410901468,0.016771488469601678,0.010482180293501049,0.006289308176100629,0.0041928721174004195,0.010482180293501049,0.012578616352201259,0.014675052410901468,0.016771488469601678,0.006289308176100629,0.0020964360587002098,0.0020964360587002098,0.012578616352201259,0.012578616352201259,0.006289308176100629,0.006289308176100629,0.016771488469601678,0.016771488469601678,0.012578616352201259,0.016771488469601678,0.0,0.014675052410901468,0.0020964360587002098
tispc34,0.004484304932735426,0.0,0.0,0.008968609865470852,0.01569506726457399,0.013452914798206279,0.006726457399103139,0.01569506726457399,0.008968609865470852,0.020179372197309416,0.020179372197309416,0.020179372197309416,0.004484304932735426,0.020179372197309416,0.0,0.002242152466367713,0.013452914798206279,0.017937219730941704,0.020179372197309416,0.017937219730941704,0.004484304932735426,0.013452914798206279,0.004484304932735426,0.002242152466367713,0.006726457399103139,0.0,0.008968609865470852,0.0,0.008968609865470852,0.017937219730941704,0.01569506726457399,0.020179372197309416,0.017937219730941704,0.008968609865470852,0.0,0.0,0.020179372197309416,0.004484304932735426,0.002242152466367713,0.004484304932735426,0.011210762331838564,0.008968609865470852,0.01569506726457399,0.01569506726457399,0.0,0.0,0.01569506726457399,0.006726457399103139,0.01569506726457399,0.01569506726457399,0.008968609865470852,0.0,0.0,0.006726457399103139,0.017937219730941704,0.004484304932735426,0.011210762331838564,0.01569506726457399,0.006726457399103139,0.011210762331838564,0.011210762331838564,0.017937219730941704,0.017937219730941704,0.004484304932735426,0.013452914798206279,0.002242152466367713,0.0,0.017937219730941704,0.020179372197309416,0.017937219730941704,0.004484304932735426,0.01569506726457399,0.017937219730941704,0.020179372197309416,0.020179372197309416,0.004484304932735426,0.017937219730941704,0.0,0.004484304932735426,0.008968609865470852,0.008968609865470852,0.013452914798206279,0.0,0.004484304932735426,0.01569506726457399,0.013452914798206279,0.013452914798206279,0.004484304932735426,0.002242152466367713,0.008968609865470852,0.020179372197309416,0.004484304932735426,0.004484304932735426,0.0,0.017937219730941704,0.002242152466367713,0.017937219730941704,0.017937219730941704,0.011210762331838564,0.0
tispc35,0.006012024048096192,0.008016032064128256,0.01002004008016032,0.018036072144288578,0.01002004008016032,0.012024048096192385,0.012024048096192385,0.018036072144288578,0.018036072144288578,0.01002004008016032,0.002004008016032064,0.006012024048096192,0.006012024048096192,0.018036072144288578,0.01603206412825651,0.0,0.01603206412825651,0.006012024048096192,0.018036072144288578,0.018036072144288578,0.01603206412825651,0.018036072144288578,0.004008016032064128,0.01603206412825651,0.008016032064128256,0.014028056112224449,0.01603206412825651,0.012024048096192385,0.0,0.018036072144288578,0.0,0.018036072144288578,0.01603206412825651,0.004008016032064128,0.012024048096192385,0.014028056112224449,0.004008016032064128,0.006012024048096192,0.002004008016032064,0.002004008016032064,0.01002004008016032,0.008016032064128256,0.008016032064128256,0.012024048096192385,0.01603206412825651,0.006012024048096192,0.0,0.014028056112224449,0.014028056112224449,0.0,0.01603206412825651,0.002004008016032064,0.01603206412825651,0.01002004008016032,0.018036072144288578,0.01603206412825651,0.006012024048096192,0.01603206412825651,0.01603206412825651,0.01603206412825651,0.008016032064128256,0.0,0.01002004008016032,0.014028056112224449,0.012024048096192385,0.014028056112224449,0.008016032064128256,0.006012024048096192,0.0,0.018036072144288578,0.006012024048096192,0.01002004008016032,0.018036072144288578,0.01002004008016032,0.002004008016032064,0.006012024048096192,0.008016032064128256,0.004008016032064128,0.01603206412825651,0.008016032064128256,0.014028056112224449,0.0,0.01603206412825651,0.006012024048096192,0.006012024048096192,0.004008016032064128,0.01002004008016032,0.002004008016032064,0.006012024048096192,0.01603206412825651,0.012024048096192385,0.01002004008016032,0.002004008016032064,0.006012024048096192,0.012024048096192385,0.0,0.01603206412825651,0.002004008016032064,0.018036072144288578,0.014028056112224449
tispc36,0.017241379310344827,0.015086206896551725,0.015086206896551725,0.01293103448275862,0.017241379310344827,0.008620689655172414,0.01939655172413793,0.01293103448275862,0.0021551724137931034,0.008620689655172414,0.008620689655172414,0.0021551724137931034,0.0021551724137931034,0.004310344827586207,0.0,0.010775862068965518,0.01293103448275862,0.01939655172413793,0.004310344827586207,0.015086206896551725,0.017241379310344827,0.01939655172413793,0.0,0.015086206896551725,0.017241379310344827,0.015086206896551725,0.015086206896551725,0.015086206896551725,0.017241379310344827,0.00646551724137931,0.0021551724137931034,0.015086206896551725,0.01939655172413793,0.0,0.01293103448275862,0.01939655172413793,0.015086206896551725,0.017241379310344827,0.0,0.015086206896551725,0.0,0.015086206896551725,0.004310344827586207,0.004310344827586207,0.004310344827586207,0.01939655172413793,0.017241379310344827,0.004310344827586207,0.0,0.01939655172413793,0.01293103448275862,0.008620689655172414,0.004310344827586207,0.017241379310344827,0.00646551724137931,0.004310344827586207,0.004310344827586207,0.008620689655172414,0.0021551724137931034,0.0,0.010775862068965518,0.008620689655172414,0.008620689655172414,0.010775862068965518,0.017241379310344827,0.0,0.01293103448275862,0.004310344827586207,0.010775862068965518,0.015086206896551725,0.004310344827586207,0.015086206896551725,0.01293103448275862,0.004310344827586207,0.0,0.00646551724137931,0.004310344827586207,0.010775862068965518,0.004310344827586207,0.010775862068965518,0.0,0.01293103448275862,0.004310344827586207,0.017241379310344827,0.008620689655172414,0.017241379310344827,0.010775862068965518,0.010775862068965518,0.0021551724137931034,0.017241379310344827,0.01939655172413793,0.010775862068965518,0.008620689655172414,0.0,0.008620689655172414,0.01293103448275862,0.01939655172413793,0.01293103448275862,0.01293103448275862,0.0
tispc37,0.008620689655172414,0.01939655172413793,0.017241379310344827,0.01293103448275862,0.008620689655172414,0.01939655172413793,0.01293103448275862,0.008620689655172414,0.004310344827586207,0.017241379310344827,0.01939655172413793,0.01293103448275862,0.010775862068965518,0.010775862068965518,0.004310344827586207,0.017241379310344827,0.0,0.0021551724137931034,0.0,0.008620689655172414,0.0021551724137931034,0.008620689655172414,0.0,0.004310344827586207,0.0021551724137931034,0.01293103448275862,0.00646551724137931,0.00646551724137931,0.008620689655172414,0.015086206896551725,0.01939655172413793,0.0021551724137931034,0.00646551724137931,0.015086206896551725,0.008620689655172414,0.008620689655172414,0.01939655172413793,0.004310344827586207,0.01939655172413793,0.004310344827586207,0.015086206896551725,0.0021551724137931034,0.01939655172413793,0.01939655172413793,0.004310344827586207,0.008620689655172414,0.010775862068965518,0.015086206896551725,0.0021551724137931034,0.015086206896551725,0.01939655172413793,0.01293103448275862,0.01939655172413793,0.017241379310344827,0.01939655172413793,0.01939655172413793,0.00646551724137931,0.0,0.004310344827586207,0.015086206896551725,0.008620689655172414,0.015086206896551725,0.008620689655172414,0.01293103448275862,0.0,0.008620689655172414,0.015086206896551725,0.015086206896551725,0.0021551724137931034,0.0021551724137931034,0.00646551724137931,0.00646551724137931,0.004310344827586207,0.008620689655172414,0.015086206896551725,0.008620689655172414,0.008620689655172414,0.004310344827586207,0.0021551724137931034,0.015086206896551725,0.01939655172413793,0.004310344827586207,0.0021551724137931034,0.004310344827586207,0.004310344827586207,0.010775862068965518,0.015086206896551725,0.00646551724137931,0.010775862068965518,0.010775862068965518,0.0,0.01293103448275862,0.010775862068965518,0.01939655172413793,0.015086206896551725,0.01293103448275862,0.004310344827586207,0.017241379310344827,0.004310344827586207,0.010775862068965518
tispc38,0.0,0.0066815144766146995,0.008908685968819599,0.017817371937639197,0.011135857461024499,0.011135857461024499,0.017817371937639197,0.0022271714922048997,0.008908685968819599,0.011135857461024499,0.0066815144766146995,0.008908685968819599,0.011135857461024499,0.013363028953229399,0.011135857461024499,0.0066815144766146995,0.011135857461024499,0.0066815144766146995,0.008908685968819599,0.008908685968819599,0.008908685968819599,0.0066815144766146995,0.0,0.011135857461024499,0.0200445434298441,0.0066815144766146995,0.017817371937639197,0.017817371937639197,0.004454342984409799,0.011135857461024499,0.011135857461024499,0.0,0.0066815144766146995,0.0022271714922048997,0.008908685968819599,0.0066815144766146995,0.015590200445434299,0.015590200445434299,0.011135857461024499,0.0200445434298441,0.0200445434298441,0.0200445434298441,0.0200445434298441,0.0022271714922048997,0.008908685968819599,0.015590200445434299,0.013363028953229399,0.017817371937639197,0.0022271714922048997,0.004454342984409799,0.0,0.0,0.0022271714922048997,0.013363028953229399,0.015590200445434299,0.0066815144766146995,0.015590200445434299,0.0066815144766146995,0.0022271714922048997,0.017817371937639197,0.017817371937639197,0.017817371937639197,0.013363028953229399,0.011135857461024499,0.017817371937639197,0.0200445434298441,0.015590200445434299,0.0022271714922048997,0.0066815144766146995,0.0022271714922048997,0.013363028953229399,0.0200445434298441,0.0022271714922048997,0.011135857461024499,0.0066815144766146995,0.0022271714922048997,0.015590200445434299,0.0022271714922048997,0.0200445434298441,0.008908685968819599,0.0200445434298441,0.0,0.0066815144766146995,0.0200445434298441,0.0066815144766146995,0.013363028953229399,0.0066815144766146995,0.011135857461024499,0.0066815144766146995,0.015590200445434299,0.017817371937639197,0.013363028953229399,0.0066815144766146995,0.0066815144766146995,0.0022271714922048997,0.0200445434298441,0.0,0.0,0.0,0.0022271714922048997
tispc39,0.008771929824561403,0.019736842105263157,0.019736842105263157,0.013157894736842105,0.019736842105263157,0.015350877192982455,0.015350877192982455,0.0043859649122807015,0.0021929824561403508,0.019736842105263157,0.0021929824561403508,0.013157894736842105,0.0021929824561403508,0.019736842105263157,0.008771929824561403,0.015350877192982455,0.013157894736842105,0.0021929824561403508,0.017543859649122806,0.013157894736842105,0.0043859649122807015,0.010964912280701754,0.019736842105263157,0.015350877192982455,0.017543859649122806,0.006578947368421052,0.0043859649122807015,0.0,0.013157894736842105,0.006578947368421052,0.017543859649122806,0.010964912280701754,0.008771929824561403,0.017543859649122806,0.0,0.010964912280701754,0.010964912280701754,0.017543859649122806,0.008771929824561403,0.008771929824561403,0.017543859649122806,0.019736842105263157,0.010964912280701754,0.0,0.013157894736842105,0.006578947368421052,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.008771929824561403,0.0,0.0,0.0043859649122807015,0.015350877192982455,0.008771929824561403,0.008771929824561403,0.010964912280701754,0.010964912280701754,0.013157894736842105,0.015350877192982455,0.0043859649122807015,0.0,0.013157894736842105,0.006578947368421052,0.019736842105263157,0.008771929824561403,0.0021929824561403508,0.013157894736842105,0.013157894736842105,0.013157894736842105,0.017543859649122806,0.0043859649122807015,0.0043859649122807015,0.008771929824561403,0.015350877192982455,0.0021929824561403508,0.015350877192982455,0.0021929824561403508,0.0,0.019736842105263157,0.0043859649122807015,0.010964912280701754,0.0043859649122807015,0.0021929824561403508,0.006578947368421052,0.010964912280701754,0.013157894736842105,0.019736842105263157,0.0043859649122807015,0.010964912280701754,0.013157894736842105,0.019736842105263157,0.008771929824561403,0.008771929824561403,0.019736842105263157,0.0021929824561403508,0.0,0.010964912280701754,0.006578947368421052,0.0043859649122807015
tispc40,0.02122641509433962,0.0,0.0,0.018867924528301886,0.007075471698113208,0.0023584905660377358,0.014150943396226415,0.02122641509433962,0.018867924528301886,0.007075471698113208,0.0047169811320754715,0.0047169811320754715,0.01650943396226415,0.0023584905660377358,0.01179245283018868,0.0023584905660377358,0.02122641509433962,0.0,0.0,0.018867924528301886,0.009433962264150943,0.009433962264150943,0.01650943396226415,0.007075471698113208,0.01179245283018868,0.007075471698113208,0.007075471698113208,0.014150943396226415,0.018867924528301886,0.014150943396226415,0.01650943396226415,0.007075471698113208,0.0047169811320754715,0.018867924528301886,0.009433962264150943,0.01179245283018868,0.009433962264150943,0.014150943396226415,0.02122641509433962,0.01650943396226415,0.014150943396226415,0.0,0.007075471698113208,0.007075471698113208,0.01179245283018868,0.0,0.007075471698113208,0.007075471698113208,0.009433962264150943,0.0,0.01650943396226415,0.009433962264150943,0.007075471698113208,0.007075471698113208,0.018867924528301886,0.0,0.018867924528301886,0.01179245283018868,0.0047169811320754715,0.01179245283018868,0.014150943396226415,0.0023584905660377358,0.0,0.0,0.014150943396226415,0.007075471698113208,0.0047169811320754715,0.0023584905660377358,0.018867924528301886,0.009433962264150943,0.0,0.0,0.0023584905660377358,0.0,0.02122641509433962,0.0023584905660377358,0.009433962264150943,0.009433962264150943,0.018867924528301886,0.01650943396226415,0.02122641509433962,0.01650943396226415,0.02122641509433962,0.014150943396226415,0.009433962264150943,0.009433962264150943,0.01179245283018868,0.018867924528301886,0.01179245283018868,0.018867924528301886,0.018867924528301886,0.007075471698113208,0.007075471698113208,0.014150943396226415,0.0,0.0023584905660377358,0.01179245283018868,0.01650943396226415,0.007075471698113208,0.0
